Time,Open,High,Low,Close,Volume
2002-01-23,0.8879,0.8887,0.8768,0.8782,4008
2002-01-24,0.8781,0.8788,0.8753,0.8773,4132
2002-01-25,0.8774,0.8783,0.8632,0.8654,3868
2002-01-27,0.8645,0.8646,0.8638,0.8643,92
2002-01-28,0.8642,0.8661,0.8573,0.8612,3884
2002-01-29,0.8611,0.8655,0.8593,0.8647,4028
2002-01-30,0.8648,0.8669,0.8599,0.8615,4244
2002-01-31,0.8617,0.8642,0.8577,0.8583,3784
2002-02-01,0.8584,0.8638,0.8563,0.8614,3856
2002-02-03,0.8613,0.8617,0.8608,0.8617,112
2002-02-04,0.8616,0.8705,0.8605,0.8693,3896
2002-02-05,0.8692,0.8726,0.865,0.8676,4160
2002-02-06,0.8677,0.8704,0.8632,0.8674,4112
2002-02-07,0.8674,0.8711,0.8644,0.87,4096
2002-02-08,0.87,0.8749,0.87,0.8726,3520
2002-02-10,0.8705,0.8708,0.8702,0.8706,88
2002-02-11,0.8706,0.8797,0.8706,0.8769,3856
2002-02-12,0.8767,0.8795,0.8736,0.8764,3876
2002-02-13,0.8765,0.8767,0.8706,0.8712,4340
2002-02-14,0.8713,0.8744,0.8681,0.8736,4300
2002-02-15,0.8737,0.8738,0.8694,0.8729,3720
2002-02-17,0.8729,0.873,0.8728,0.8729,76
2002-02-18,0.8729,0.8737,0.87,0.8704,3560
2002-02-19,0.8705,0.8778,0.8665,0.876,4048
2002-02-20,0.8761,0.8779,0.8689,0.8699,3992
2002-02-21,0.87,0.8716,0.868,0.8699,3900
2002-02-22,0.87,0.8772,0.8679,0.8752,3712
2002-02-24,0.8749,0.8752,0.8749,0.8752,96
2002-02-25,0.8751,0.8755,0.8687,0.8692,3856
2002-02-26,0.8693,0.8716,0.8614,0.8635,3952
2002-02-27,0.8634,0.8664,0.8626,0.8654,4140
2002-02-28,0.8655,0.8694,0.8629,0.8685,4144
2002-03-01,0.8685,0.8688,0.8631,0.8648,3680
2002-03-03,0.8648,0.8654,0.8647,0.8648,96
2002-03-04,0.8647,0.8711,0.8632,0.8692,4080
2002-03-05,0.8692,0.8724,0.865,0.871,4028
2002-03-06,0.8711,0.8772,0.8694,0.8764,3952
2002-03-07,0.8764,0.8836,0.8741,0.8809,4348
2002-03-08,0.881,0.8814,0.872,0.8739,3732
2002-03-10,0.8733,0.8737,0.8732,0.8737,104
2002-03-11,0.8738,0.877,0.873,0.8755,4044
2002-03-12,0.8754,0.876,0.8704,0.8743,3952
2002-03-13,0.8742,0.878,0.8725,0.8757,3788
2002-03-14,0.8758,0.8841,0.8755,0.8821,4236
2002-03-15,0.882,0.8868,0.8808,0.8823,3804
2002-03-17,0.8809,0.8813,0.8808,0.8813,80
2002-03-18,0.8814,0.8828,0.878,0.8818,4112
2002-03-19,0.8817,0.884,0.8796,0.8809,4136
2002-03-20,0.8808,0.8857,0.8786,0.885,3976
2002-03-21,0.8849,0.8857,0.8806,0.8822,4100
2002-03-22,0.882,0.8824,0.8749,0.8768,3720
2002-03-24,0.877,0.8771,0.8764,0.8765,92
2002-03-25,0.8766,0.8777,0.8753,0.8771,3868
2002-03-26,0.8772,0.8792,0.8732,0.8762,4044
2002-03-27,0.8761,0.8767,0.8718,0.8726,4228
2002-03-28,0.8725,0.8739,0.87,0.8713,4096
2002-03-29,0.8712,0.8726,0.8706,0.8716,3196
2002-03-31,0.8711,0.8714,0.871,0.8712,184
2002-04-01,0.8713,0.8818,0.8712,0.879,3940
2002-04-02,0.8789,0.8813,0.8772,0.879,4172
2002-04-03,0.8791,0.8827,0.8774,0.8808,3664
2002-04-04,0.8809,0.8853,0.8765,0.8775,3952
2002-04-05,0.8775,0.8811,0.8773,0.8792,3328
